Rating,Review,Name,Province,Type,cleanliness,service,accomodation,facility,crowd
3,lets start with strong points as there are not many  the hotel is quite new located in the best part of senggigi beach with a nice sea view rooms are spacious but materials used and the furnishing look cheap quality of service is really dissapointing  in the restaurant although there are not many guests you need to wait  minutes until a waiter notices you and collects your order then  minutes after your drinks are served if you are lucky and then you need only  minutes more to get you food describing the food asnot impressive is a very lenient verdict breakfasts are mediocre and the kliffs restaurant western european dishes taste like a cheap fast food needless to say everything is massively overpriced yes i have a comparison with similar standard,Katamaran Hotel & Resort,NTB,Urban,0,1,3,2,0
3,the hotel is very good such a relaxing atmosphere you have an amazing ocean view from everywhere and great pools the food near the pool was delicious however i wold not advise anybody to eat main dishes at kliff restaurant both my husband and me were poisoned by paella mixta there that dish had a weird taste we didnt eat outside the hotel at all so i can be sure that it was paella mixta i told the manager as soon as it happened that im not going to pay for this dish however he did nothing and included it in our bill so when we were checking out we encountered this unpleasant issue and i asked again to subtract it from our bill they started to think what to do and it took so long and we had to go to the airport that i just left   rp less unfortunately,Katamaran Hotel & Resort,NTB,Urban,0,1,0,0,0
3,a stunning location right on the beach not much to do so definitely a chill out spot room was very spacious and clean with a lovely view of the sea pools lovely food ok but nothing special cocktails weak and not very tasty i switched to beer female staff were very attentive to us but male staff ignored us on several occasions whether waiting to order lunch next to the beach they attended to everyone sitting round us or at the cliff restaurant our experience at the cliff was particularly bad after waiting an hour after we arrived even after asking a waiter to take our order we went up to the bar to order directly that finally did the trick they were very apologetic for forgetting about us but the waiter only took an order from one of us so we had to run after,Katamaran Hotel & Resort,NTB,Urban,0,1,3,3,0
3,overall happy and appeciated the upgrade but for top facilities i expect top service and thats where i fell short on menu and making basic mistake and disturbing and feel a little bit disapoointed with that for the room and the place is great,Katamaran Hotel & Resort,NTB,Urban,0,3,0,1,0
4,our stay at the katamaran resort was lovely we webt there ob our honeymoon and the staff suprised us with cake on our first night  the hotel restaurant is very good we had lunch there everyday and the quality was the same the breakfasts get boring after one week as it is the same everyday however our last three nights were sleepless as a gekko was in our room and although we asked the reception desk to help us get rid of him they did nothing all in all the stay was great and it looks exactly like in the pictures,Katamaran Hotel & Resort,NTB,Urban,0,3,0,2,0
4,we stayed in the resort for most of our dn minimoon we really enjoyed the facilities which are pretty new the  pools and beach view from the pools were a great place to pass our time we arrived to see the bed beautifully decorated with a happy honeymoon message too the only room for improvement is the consistency of food in the restaurants there were some amazing tasting dishes but some that were underwhelming,Katamaran Hotel & Resort,NTB,Urban,0,2,0,3,0
4,all started with a room upgrade at katamaran we got a very nice seaview suite the room was big and very nice the stuff and crew as well as the bar keepers are very friendly the breakfast is very good there and the two pool areas are outstanding it was our first stay at lombok island and were will definitely come back the cliff restaurant is a bit expensive but the meals as well as the view to bali are great,Katamaran Hotel & Resort,NTB,Urban,0,3,0,3,0
4,prosvery nice clean and large roomspool areas amazingstaff very friendly and attentivego swim as the hotel is located right next to the coral reef  dont forget goggles as i saw  sea turtles while i was thereconswifi very slow and one would expect highspeed at a  star hotel we were a group of people and no one was able to streamfood and drinks was very expensive approx twice the priceall in all a very good place which i will not hesitate to visit again,Katamaran Hotel & Resort,NTB,Urban,3,3,0,0,0
4,my wife and i spent  days at this resortit is relatively new clean and well set outwe had one of the rooms with an infinity pool which was sensationalonly issue minor really was that for older couple with a back issue it was difficult to get in and out of the pool steps would help a lotfor most though it would not be a problemthe restaurants were excellent with great views of sunsets in the eveninggym well provisionedthe menu was not extensive and western style meals were small but asian meals were quite largemy wife became suddenly ill with appendicitis and the staff were extremely helpful in seeking medical support and transport to hospital in materam cant thank them enough,Katamaran Hotel & Resort,NTB,Urban,3,3,0,3,0
4,great hotel modern very clean rooms are spacious and bed very confortableexcellent food in both of the restaurantsstaff very attentive and proactivethe only thing to improve is the lack of ramps outside as its a bit difficult to move around with a stroller or wheelchair,Katamaran Hotel & Resort,NTB,Urban,3,3,0,2,0
